OrderID,OrderDate,ShipDate,Status,Channel,CustomerID,ProductID,RepID,RegionID,Quantity,DiscountPct,UnitPrice,Revenue,COGS,Profit
O100214,2025-07-25,2025-07-27,Completed,Inside Sales,C0014,P0009,S003,R01,1,0.1,1236.13,1236.13,433.59,802.54
O100215,2025-07-25,2025-07-25,Completed,Field Sales,C0005,P0005,S005,R05,2,0.1,487.84,975.67,942.68,32.99
O100216,2025-07-25,2025-07-28,Completed,Field Sales,C0013,P0009,S005,R02,3,0.1,1236.13,3708.4,1300.77,2407.63
O100217,2025-07-25,2025-07-25,Completed,Inside Sales,C0015,P0009,S004,R02,1,0.1,1236.13,1236.13,433.59,802.54
O100218,2025-07-26,2025-07-31,Completed,Partner,C0002,P0013,S002,R02,2,0.0,790.14,1580.28,1374.16,206.12
O100219,2025-07-26,2025-07-29,Completed,Inside Sales,C0012,P0012,S003,R06,5,0.1,304.15,1520.73,1469.3,51.43
O100220,2025-07-26,2025-08-02,Completed,Online,C0017,P0009,S003,R05,10,0.1,1236.13,12361.32,4335.9,8025.42
O100221,2025-07-26,2025-07-31,Completed,Partner,C0005,P0005,S004,R05,2,0.1,487.84,975.67,942.68,32.99
O100222,2025-07-26,2025-07-31,Completed,Partner,C0006,P0008,S001,R05,3,0.0,1301.51,3904.53,623.64,3280.89
O100223,2025-07-26,2025-07-27,Completed,Inside Sales,C0013,P0001,S004,R02,3,0.1,822.95,2468.85,1430.49,1038.36
O100224,2025-07-26,2025-07-31,Completed,Partner,C0013,P0006,S003,R02,1,0.05,1133.25,1133.25,372.35,760.9
O100225,2025-07-26,2025-07-27,Completed,Partner,C0006,P0006,S003,R05,2,0.0,1192.89,2385.78,744.7,1641.08
O100226,2025-07-26,2025-07-28,Completed,Inside Sales,C0019,P0001,S004,R02,1,0.1,822.95,822.95,476.83,346.12
O100227,2025-07-26,2025-08-02,Completed,Online,C0019,P0003,S005,R02,1,0.0,794.21,794.21,377.97,416.24
O100228,2025-07-27,2025-07-28,Completed,Partner,C0013,P0002,S003,R02,2,0.0,164.73,329.46,48.08,281.38
O100229,2025-07-27,2025-07-31,Completed,Field Sales,C0017,P0009,S001,R05,10,0.0,1373.48,13734.8,4335.9,9398.9
O100230,2025-07-27,2025-07-27,Completed,Partner,C0013,P0012,S001,R02,1,0.0,337.94,337.94,293.86,44.08
O100231,2025-07-27,2025-07-30,Completed,Field Sales,C0018,P0003,S002,R03,3,0.0,794.21,2382.63,1133.91,1248.72
O100232,2025-07-27,2025-07-30,Completed,Inside Sales,C0018,P0008,S003,R03,3,0.15,1106.28,3318.85,623.64,2695.21
O100233,2025-07-27,2025-07-29,Completed,Online,C0003,P0011,S002,R03,2,0.05,770.31,1540.62,1410.18,130.44
O100234,2025-07-27,2025-07-31,Returned,Online,C0011,P0009,S004,R02,2,0.1,1236.13,-2472.26,-867.18,-1605.08
O100235,2025-07-27,2025-07-29,Returned,Inside Sales,C0007,P0007,S002,R06,1,0.1,81.57,-81.57,-78.81,-2.76
O100236,2025-07-27,2025-07-29,Completed,Inside Sales,C0007,P0003,S001,R06,10,0.0,794.21,7942.1,3779.7,4162.4
O100237,2025-07-27,2025-07-27,Completed,Partner,C0013,P0005,S002,R02,3,0.0,542.04,1626.12,1414.02,212.1
O100238,2025-07-27,2025-07-30,Completed,Online,C0014,P0002,S003,R01,3,0.0,164.73,494.19,72.12,422.07
O100239,2025-07-28,2025-07-30,Completed,Field Sales,C0001,P0006,S001,R01,5,0.0,1192.89,5964.45,1861.75,4102.7
O100240,2025-07-28,2025-07-28,Completed,Field Sales,C0015,P0001,S004,R02,2,0.15,777.23,1554.46,953.66,600.8
O100241,2025-07-28,2025-07-29,Completed,Field Sales,C0015,P0004,S005,R02,10,0.0,739.3,7393.0,6428.7,964.3
O100242,2025-07-28,2025-07-28,Canceled,Online,C0017,P0012,S005,R05,0,0.1,304.15,0.0,0.0,0.0
O100243,2025-07-28,2025-07-28,Completed,Field Sales,C0017,P0004,S005,R05,5,0.1,665.37,3326.85,3214.35,112.5
O100244,2025-07-28,2025-07-29,Completed,Online,C0007,P0002,S004,R06,3,0.0,164.73,494.19,72.12,422.07
O100245,2025-07-28,2025-08-01,Completed,Online,C0019,P0005,S003,R02,4,0.2,433.63,1734.53,1885.36,-150.83
O100246,2025-07-28,2025-07-30,Completed,Partner,C0004,P0005,S001,R04,5,0.0,542.04,2710.2,2356.7,353.5
O100247,2025-07-28,2025-07-30,Completed,Field Sales,C0019,P0009,S005,R02,1,0.0,1373.48,1373.48,433.59,939.89
O100248,2025-07-28,2025-08-01,Completed,Partner,C0001,P0015,S004,R01,3,0.1,746.63,2239.89,2164.14,75.75
O100249,2025-07-29,2025-07-30,Completed,Field Sales,C0012,P0011,S004,R06,1,0.1,729.76,729.76,705.09,24.67
O100250,2025-07-29,2025-07-31,Completed,Partner,C0001,P0003,S003,R01,1,0.05,754.5,754.5,377.97,376.53
O100251,2025-07-29,2025-07-31,Completed,Online,C0019,P0012,S005,R02,3,0.2,270.35,811.06,881.58,-70.52
O100252,2025-07-29,2025-07-30,Completed,Inside Sales,C0020,P0007,S002,R02,1,0.1,81.57,81.57,78.81,2.76
O100253,2025-07-29,2025-07-31,Completed,Online,C0020,P0007,S004,R02,4,0.1,81.57,326.27,315.24,11.03
O100254,2025-07-29,2025-07-31,Completed,Partner,C0013,P0009,S003,R02,1,0.0,1373.48,1373.48,433.59,939.89
O100255,2025-07-29,2025-08-03,Completed,Online,C0002,P0010,S001,R02,1,0.15,692.27,692.27,389.42,302.85
O100256,2025-07-29,2025-08-03,Completed,Inside Sales,C0004,P0003,S004,R04,5,0.1,714.79,3573.95,1889.85,1684.1
O100257,2025-07-29,2025-08-02,Returned,Field Sales,C0005,P0011,S003,R05,1,0.1,729.76,-729.76,-705.09,-24.67
O100258,2025-07-30,2025-07-31,Completed,Inside Sales,C0013,P0010,S001,R02,3,0.0,814.43,2443.29,1168.26,1275.03
O100259,2025-07-30,2025-08-06,Completed,Partner,C0005,P0002,S001,R05,1,0.15,140.02,140.02,24.04,115.98
O100260,2025-07-30,2025-08-02,Completed,Inside Sales,C0011,P0006,S002,R02,4,0.0,1192.89,4771.56,1489.4,3282.16
O100261,2025-07-30,2025-07-30,Completed,Partner,C0001,P0007,S005,R01,4,0.1,81.57,326.27,315.24,11.03
O100262,2025-07-30,2025-08-03,Completed,Partner,C0013,P0001,S002,R02,3,0.05,868.67,2606.01,1430.49,1175.52
O100263,2025-07-30,2025-08-06,Returned,Online,C0008,P0011,S005,R05,4,0.1,729.76,-2919.06,-2820.36,-98.7
O100264,2025-07-30,2025-08-04,Completed,Inside Sales,C0010,P0005,S002,R06,5,0.0,542.04,2710.2,2356.7,353.5
O100265,2025-07-30,2025-07-30,Completed,Partner,C0004,P0011,S002,R04,2,0.0,810.85,1621.7,1410.18,211.52
O100266,2025-07-30,2025-08-06,Completed,Field Sales,C0003,P0010,S001,R03,1,0.15,692.27,692.27,389.42,302.85
O100267,2025-07-30,2025-08-01,Completed,Inside Sales,C0018,P0015,S004,R03,1,0.0,829.59,829.59,721.38,108.21
O100268,2025-07-30,2025-07-31,Returned,Field Sales,C0001,P0006,S002,R01,10,0.0,1192.89,-11928.9,-3723.5,-8205.4
O100269,2025-07-31,2025-08-07,Completed,Field Sales,C0001,P0012,S005,R01,2,0.15,287.25,574.5,587.72,-13.22
O100270,2025-07-31,2025-08-01,Completed,Partner,C0003,P0013,S003,R03,4,0.0,790.14,3160.56,2748.32,412.24
O100271,2025-07-31,2025-07-31,Completed,Inside Sales,C0018,P0002,S001,R03,10,0.1,148.26,1482.57,240.4,1242.17
O100272,2025-07-31,2025-08-04,Completed,Field Sales,C0019,P0010,S002,R02,4,0.05,773.71,3094.83,1557.68,1537.15
O100273,2025-07-31,2025-08-05,Completed,Inside Sales,C0011,P0001,S004,R02,3,0.0,914.39,2743.17,1430.49,1312.68
O100274,2025-07-31,2025-08-05,Completed,Field Sales,C0003,P0002,S005,R03,4,0.0,164.73,658.92,96.16,562.76
O100275,2025-07-31,2025-08-01,Returned,Partner,C0017,P0010,S003,R05,2,0.0,814.43,-1628.86,-778.84,-850.02
O100276,2025-07-31,2025-08-01,Returned,Inside Sales,C0013,P0004,S001,R02,5,0.0,739.3,-3696.5,-3214.35,-482.15
O100277,2025-07-31,2025-08-01,Completed,Partner,C0013,P0002,S001,R02,2,0.0,164.73,329.46,48.08,281.38
O100278,2025-08-01,2025-08-03,Completed,Online,C0002,P0011,S001,R02,4,0.05,770.31,3081.23,2820.36,260.87
O100279,2025-08-01,2025-08-03,Completed,Online,C0006,P0004,S003,R05,3,0.05,702.33,2107.0,1928.61,178.39
O100280,2025-08-01,2025-08-04,Completed,Partner,C0013,P0014,S001,R02,2,0.0,738.5,1477.0,1284.34,192.66
O100281,2025-08-01,2025-08-02,Completed,Online,C0005,P0011,S004,R05,3,0.05,770.31,2310.92,2115.27,195.65
O100282,2025-08-01,2025-08-01,Completed,Online,C0018,P0008,S005,R03,5,0.15,1106.28,5531.42,1039.4,4492.02
O100283,2025-08-01,2025-08-04,Completed,Partner,C0010,P0012,S002,R06,1,0.0,337.94,337.94,293.86,44.08
O100284,2025-08-01,2025-08-04,Completed,Online,C0007,P0011,S001,R06,4,0.0,810.85,3243.4,2820.36,423.04
O100285,2025-08-01,2025-08-04,Completed,Partner,C0002,P0014,S003,R02,4,0.0,738.5,2954.0,2568.68,385.32
O100286,2025-08-01,2025-08-03,Completed,Online,C0011,P0015,S001,R02,10,0.1,746.63,7466.31,7213.8,252.51
O100287,2025-08-01,2025-08-06,Completed,Inside Sales,C0001,P0002,S001,R01,2,0.05,156.49,312.99,48.08,264.91
O100288,2025-08-01,2025-08-06,Completed,Online,C0012,P0012,S002,R06,3,0.05,321.04,963.13,881.58,81.55
O100289,2025-08-01,2025-08-03,Completed,Partner,C0002,P0013,S005,R02,2,0.0,790.14,1580.28,1374.16,206.12
O100290,2025-08-02,2025-08-05,Completed,Partner,C0017,P0001,S004,R05,1,0.1,822.95,822.95,476.83,346.12
O100291,2025-08-02,2025-08-06,Completed,Partner,C0009,P0009,S002,R03,1,0.15,1167.46,1167.46,433.59,733.87
O100292,2025-08-02,2025-08-03,Completed,Field Sales,C0008,P0007,S002,R05,2,0.05,86.1,172.2,157.62,14.58
O100293,2025-08-02,2025-08-03,Completed,Inside Sales,C0002,P0015,S003,R02,1,0.0,829.59,829.59,721.38,108.21
O100294,2025-08-02,2025-08-05,Completed,Partner,C0003,P0004,S003,R03,4,0.0,739.3,2957.2,2571.48,385.72
O100295,2025-08-02,2025-08-04,Completed,Partner,C0007,P0007,S002,R06,3,0.15,77.04,231.11,236.43,-5.32
O100296,2025-08-02,2025-08-03,Returned,Inside Sales,C0011,P0003,S001,R02,1,0.0,794.21,-794.21,-377.97,-416.24
O100297,2025-08-02,2025-08-09,Completed,Field Sales,C0002,P0014,S003,R02,1,0.0,738.5,738.5,642.17,96.33
O100298,2025-08-03,2025-08-05,Completed,Partner,C0019,P0001,S005,R02,4,0.15,777.23,3108.93,1907.32,1201.61
O100299,2025-08-03,2025-08-05,Completed,Partner,C0016,P0003,S005,R05,1,0.0,794.21,794.21,377.97,416.24
O100300,2025-08-03,2025-08-07,Completed,Field Sales,C0001,P0006,S003,R01,1,0.05,1133.25,1133.25,372.35,760.9
O100301,2025-08-03,2025-08-06,Completed,Online,C0005,P0007,S002,R05,1,0.05,86.1,86.1,78.81,7.29
O100302,2025-08-03,2025-08-07,Completed,Inside Sales,C0014,P0002,S003,R01,10,0.2,131.78,1317.84,240.4,1077.44
O100303,2025-08-03,2025-08-03,Completed,Partner,C0003,P0004,S004,R03,5,0.0,739.3,3696.5,3214.35,482.15
O100304,2025-08-03,2025-08-10,Completed,Online,C0005,P0006,S004,R05,1,0.0,1192.89,1192.89,372.35,820.54
O100305,2025-08-03,2025-08-04,Completed,Field Sales,C0002,P0003,S005,R02,2,0.0,794.21,1588.42,755.94,832.48
O100306,2025-08-03,2025-08-05,Completed,Inside Sales,C0012,P0006,S005,R06,2,0.15,1013.96,2027.91,744.7,1283.21
O100307,2025-08-03,2025-08-05,Returned,Online,C0003,P0005,S003,R03,2,0.15,460.73,-921.47,-942.68,21.21
O100308,2025-08-04,2025-08-06,Completed,Online,C0011,P0013,S001,R02,3,0.1,711.13,2133.38,2061.24,72.14
O100309,2025-08-04,2025-08-06,Completed,Inside Sales,C0003,P0004,S004,R03,2,0.05,702.33,1404.67,1285.74,118.93
O100310,2025-08-04,2025-08-05,Completed,Inside Sales,C0019,P0008,S003,R02,1,0.0,1301.51,1301.51,207.88,1093.63
O100311,2025-08-04,2025-08-11,Completed,Inside Sales,C0005,P0013,S002,R05,3,0.1,711.13,2133.38,2061.24,72.14
O100312,2025-08-04,2025-08-05,Completed,Online,C0001,P0010,S005,R01,1,0.05,773.71,773.71,389.42,384.29
O100313,2025-08-04,2025-08-07,Completed,Field Sales,C0016,P0012,S004,R05,10,0.2,270.35,2703.52,2938.6,-235.08
O100314,2025-08-04,2025-08-09,Completed,Field Sales,C0008,P0015,S001,R05,3,0.15,705.15,2115.45,2164.14,-48.69
O100315,2025-08-04,2025-08-08,Completed,Field Sales,C0004,P0007,S005,R04,5,0.1,81.57,407.83,394.05,13.78
O100316,2025-08-04,2025-08-05,Completed,Inside Sales,C0002,P0001,S003,R02,10,0.0,914.39,9143.9,4768.3,4375.6
O100317,2025-08-04,2025-08-06,Completed,Partner,C0003,P0004,S003,R03,1,0.0,739.3,739.3,642.87,96.43
O100318,2025-08-04,2025-08-05,Completed,Online,C0012,P0009,S002,R06,1,0.05,1304.81,1304.81,433.59,871.22
O100319,2025-08-04,2025-08-09,Completed,Partner,C0018,P0012,S002,R03,2,0.0,337.94,675.88,587.72,88.16
O100320,2025-08-04,2025-08-06,Completed,Online,C0005,P0013,S001,R05,2,0.0,790.14,1580.28,1374.16,206.12
O100321,2025-08-04,2025-08-06,Completed,Field Sales,C0014,P0015,S004,R01,2,0.0,829.59,1659.18,1442.76,216.42
O100322,2025-08-04,2025-08-08,Completed,Inside Sales,C0009,P0013,S004,R03,10,0.15,671.62,6716.19,6870.8,-154.61
O100323,2025-08-05,2025-08-08,Completed,Partner,C0001,P0015,S003,R01,4,0.15,705.15,2820.61,2885.52,-64.91
O100324,2025-08-05,2025-08-07,Completed,Online,C0013,P0013,S003,R02,10,0.0,790.14,7901.4,6870.8,1030.6
O100325,2025-08-05,2025-08-07,Completed,Partner,C0006,P0014,S004,R05,3,0.0,738.5,2215.5,1926.51,288.99
O100326,2025-08-05,2025-08-09,Completed,Partner,C0002,P0014,S004,R02,1,0.05,701.57,701.57,642.17,59.4
O100327,2025-08-05,2025-08-09,Completed,Inside Sales,C0009,P0001,S002,R03,2,0.15,777.23,1554.46,953.66,600.8
O100328,2025-08-05,2025-08-07,Completed,Inside Sales,C0001,P0001,S002,R01,1,0.15,777.23,777.23,476.83,300.4
O100329,2025-08-05,2025-08-08,Completed,Inside Sales,C0002,P0012,S004,R02,2,0.2,270.35,540.7,587.72,-47.02
O100330,2025-08-05,2025-08-08,Completed,Inside Sales,C0011,P0015,S001,R02,2,0.0,829.59,1659.18,1442.76,216.42
O100331,2025-08-05,2025-08-08,Completed,Inside Sales,C0007,P0009,S001,R06,10,0.0,1373.48,13734.8,4335.9,9398.9
O100332,2025-08-05,2025-08-09,Completed,Inside Sales,C0009,P0002,S002,R03,4,0.15,140.02,560.08,96.16,463.92
O100333,2025-08-05,2025-08-06,Completed,Field Sales,C0014,P0014,S001,R01,3,0.0,738.5,2215.5,1926.51,288.99
O100334,2025-08-05,2025-08-07,Completed,Inside Sales,C0011,P0008,S003,R02,5,0.0,1301.51,6507.55,1039.4,5468.15
O100335,2025-08-05,2025-08-07,Completed,Field Sales,C0007,P0015,S004,R06,2,0.15,705.15,1410.3,1442.76,-32.46
O100336,2025-08-06,2025-08-11,Completed,Field Sales,C0007,P0008,S004,R06,2,0.0,1301.51,2603.02,415.76,2187.26
O100337,2025-08-06,2025-08-08,Canceled,Inside Sales,C0014,P0002,S004,R01,0,0.2,131.78,0.0,0.0,0.0
O100338,2025-08-06,2025-08-08,Completed,Inside Sales,C0011,P0009,S001,R02,1,0.05,1304.81,1304.81,433.59,871.22
O100339,2025-08-06,2025-08-07,Completed,Inside Sales,C0011,P0001,S004,R02,1,0.05,868.67,868.67,476.83,391.84
O100340,2025-08-06,2025-08-08,Completed,Online,C0019,P0002,S003,R02,2,0.15,140.02,280.04,48.08,231.96
O100341,2025-08-07,2025-08-08,Completed,Inside Sales,C0010,P0005,S004,R06,2,0.05,514.94,1029.88,942.68,87.2
O100342,2025-08-07,2025-08-10,Completed,Inside Sales,C0011,P0008,S001,R02,4,0.0,1301.51,5206.04,831.52,4374.52
O100343,2025-08-07,2025-08-10,Canceled,Inside Sales,C0003,P0005,S001,R03,0,0.1,487.84,0.0,0.0,0.0
O100344,2025-08-07,2025-08-08,Returned,Online,C0011,P0006,S003,R02,10,0.15,1013.96,-10139.57,-3723.5,-6416.07
O100345,2025-08-07,2025-08-12,Completed,Field Sales,C0016,P0009,S001,R05,4,0.0,1373.48,5493.92,1734.36,3759.56
O100346,2025-08-07,2025-08-11,Completed,Partner,C0019,P0007,S003,R02,1,0.15,77.04,77.04,78.81,-1.77
O100347,2025-08-07,2025-08-10,Completed,Online,C0015,P0006,S002,R02,4,0.05,1133.25,4532.98,1489.4,3043.58
O100348,2025-08-07,2025-08-08,Completed,Partner,C0013,P0003,S003,R02,1,0.0,794.21,794.21,377.97,416.24
O100349,2025-08-07,2025-08-08,Completed,Partner,C0002,P0004,S002,R02,1,0.1,665.37,665.37,642.87,22.5
O100350,2025-08-07,2025-08-09,Completed,Inside Sales,C0005,P0006,S004,R05,1,0.0,1192.89,1192.89,372.35,820.54
O100351,2025-08-07,2025-08-11,Completed,Inside Sales,C0002,P0003,S002,R02,3,0.0,794.21,2382.63,1133.91,1248.72
O100352,2025-08-07,2025-08-09,Completed,Partner,C0001,P0006,S004,R01,1,0.1,1073.6,1073.6,372.35,701.25
O100353,2025-08-07,2025-08-14,Completed,Online,C0018,P0012,S001,R03,1,0.0,337.94,337.94,293.86,44.08
O100354,2025-08-08,2025-08-13,Completed,Online,C0001,P0007,S003,R01,3,0.0,90.63,271.89,236.43,35.46
O100355,2025-08-08,2025-08-11,Completed,Inside Sales,C0017,P0004,S005,R05,2,0.1,665.37,1330.74,1285.74,45.0
O100356,2025-08-08,2025-08-10,Completed,Field Sales,C0005,P0011,S002,R05,1,0.0,810.85,810.85,705.09,105.76
O100357,2025-08-08,2025-08-15,Completed,Field Sales,C0018,P0012,S004,R03,4,0.1,304.15,1216.58,1175.44,41.14
O100358,2025-08-08,2025-08-15,Canceled,Online,C0016,P0006,S005,R05,0,0.1,1073.6,0.0,0.0,0.0
O100359,2025-08-09,2025-08-14,Completed,Field Sales,C0015,P0002,S002,R02,1,0.0,164.73,164.73,24.04,140.69
O100360,2025-08-09,2025-08-12,Completed,Inside Sales,C0009,P0008,S001,R03,1,0.05,1236.43,1236.43,207.88,1028.55
O100361,2025-08-09,2025-08-11,Completed,Online,C0012,P0006,S005,R06,4,0.2,954.31,3817.25,1489.4,2327.85
O100362,2025-08-09,2025-08-12,Completed,Partner,C0013,P0012,S002,R02,5,0.0,337.94,1689.7,1469.3,220.4
O100363,2025-08-09,2025-08-10,Completed,Online,C0008,P0003,S002,R05,1,0.05,754.5,754.5,377.97,376.53
O100364,2025-08-10,2025-08-11,Completed,Online,C0005,P0008,S005,R05,5,0.15,1106.28,5531.42,1039.4,4492.02
O100365,2025-08-10,2025-08-15,Canceled,Online,C0016,P0012,S003,R05,0,0.0,337.94,0.0,0.0,0.0
O100366,2025-08-10,2025-08-15,Completed,Partner,C0006,P0002,S005,R05,2,0.0,164.73,329.46,48.08,281.38
O100367,2025-08-10,2025-08-11,Completed,Inside Sales,C0008,P0004,S002,R05,3,0.05,702.33,2107.0,1928.61,178.39
O100368,2025-08-10,2025-08-12,Completed,Inside Sales,C0020,P0015,S004,R02,3,0.0,829.59,2488.77,2164.14,324.63
O100369,2025-08-10,2025-08-12,Completed,Inside Sales,C0012,P0007,S003,R06,1,0.05,86.1,86.1,78.81,7.29
O100370,2025-08-10,2025-08-11,Completed,Online,C0007,P0012,S002,R06,2,0.0,337.94,675.88,587.72,88.16
O100371,2025-08-10,2025-08-12,Completed,Inside Sales,C0015,P0013,S004,R02,4,0.0,790.14,3160.56,2748.32,412.24
O100372,2025-08-10,2025-08-11,Completed,Inside Sales,C0018,P0008,S005,R03,4,0.05,1236.43,4945.74,831.52,4114.22
O100373,2025-08-10,2025-08-14,Completed,Inside Sales,C0006,P0013,S001,R05,1,0.0,790.14,790.14,687.08,103.06
O100374,2025-08-10,2025-08-13,Completed,Field Sales,C0011,P0008,S005,R02,2,0.0,1301.51,2603.02,415.76,2187.26
O100375,2025-08-11,2025-08-14,Completed,Online,C0015,P0010,S005,R02,10,0.05,773.71,7737.08,3894.2,3842.88
O100376,2025-08-11,2025-08-18,Completed,Online,C0001,P0007,S003,R01,2,0.15,77.04,154.07,157.62,-3.55
O100377,2025-08-11,2025-08-18,Completed,Inside Sales,C0004,P0003,S005,R04,2,0.0,794.21,1588.42,755.94,832.48
O100378,2025-08-11,2025-08-11,Completed,Partner,C0010,P0010,S005,R06,2,0.1,732.99,1465.97,778.84,687.13
O100379,2025-08-11,2025-08-15,Completed,Online,C0012,P0002,S004,R06,3,0.0,164.73,494.19,72.12,422.07
O100380,2025-08-11,2025-08-15,Completed,Online,C0008,P0015,S005,R05,4,0.1,746.63,2986.52,2885.52,101.0
O100381,2025-08-11,2025-08-11,Canceled,Field Sales,C0016,P0010,S004,R05,0,0.0,814.43,0.0,0.0,0.0
O100382,2025-08-11,2025-08-15,Completed,Partner,C0008,P0004,S005,R05,2,0.05,702.33,1404.67,1285.74,118.93
O100383,2025-08-11,2025-08-15,Completed,Partner,C0007,P0014,S002,R06,5,0.2,590.8,2954.0,3210.85,-256.85
O100384,2025-08-12,2025-08-14,Completed,Partner,C0013,P0015,S004,R02,1,0.15,705.15,705.15,721.38,-16.23
O100385,2025-08-12,2025-08-14,Completed,Field Sales,C0004,P0010,S001,R04,1,0.0,814.43,814.43,389.42,425.01
O100386,2025-08-12,2025-08-15,Completed,Partner,C0005,P0012,S001,R05,1,0.15,287.25,287.25,293.86,-6.61
O100387,2025-08-12,2025-08-13,Completed,Inside Sales,C0010,P0004,S005,R06,10,0.0,739.3,7393.0,6428.7,964.3
O100388,2025-08-12,2025-08-17,Completed,Field Sales,C0012,P0004,S005,R06,3,0.05,702.33,2107.0,1928.61,178.39
O100389,2025-08-12,2025-08-19,Completed,Online,C0010,P0014,S001,R06,2,0.15,627.73,1255.45,1284.34,-28.89
O100390,2025-08-13,2025-08-20,Completed,Online,C0003,P0006,S003,R03,3,0.0,1192.89,3578.67,1117.05,2461.62
O100391,2025-08-13,2025-08-14,Completed,Inside Sales,C0016,P0004,S005,R05,5,0.15,628.4,3142.02,3214.35,-72.33
O100392,2025-08-13,2025-08-17,Returned,Inside Sales,C0005,P0006,S002,R05,3,0.05,1133.25,-3399.74,-1117.05,-2282.69
O100393,2025-08-13,2025-08-13,Completed,Partner,C0005,P0007,S004,R05,1,0.1,81.57,81.57,78.81,2.76
O100394,2025-08-13,2025-08-15,Completed,Partner,C0017,P0010,S005,R05,1,0.0,814.43,814.43,389.42,425.01
O100395,2025-08-13,2025-08-20,Completed,Field Sales,C0005,P0007,S002,R05,1,0.1,81.57,81.57,78.81,2.76
O100396,2025-08-13,2025-08-14,Completed,Field Sales,C0004,P0001,S001,R04,1,0.1,822.95,822.95,476.83,346.12
O100397,2025-08-13,2025-08-16,Completed,Partner,C0003,P0011,S004,R03,5,0.05,770.31,3851.54,3525.45,326.09
O100398,2025-08-13,2025-08-14,Completed,Inside Sales,C0012,P0014,S004,R06,2,0.0,738.5,1477.0,1284.34,192.66
O100399,2025-08-13,2025-08-15,Completed,Inside Sales,C0007,P0007,S001,R06,4,0.05,86.1,344.39,315.24,29.15
O100400,2025-08-13,2025-08-16,Returned,Online,C0001,P0011,S005,R01,2,0.05,770.31,-1540.62,-1410.18,-130.44
O100401,2025-08-13,2025-08-18,Completed,Online,C0017,P0015,S005,R05,2,0.0,829.59,1659.18,1442.76,216.42
O100402,2025-08-13,2025-08-15,Completed,Field Sales,C0007,P0009,S002,R06,5,0.0,1373.48,6867.4,2167.95,4699.45
O100403,2025-08-13,2025-08-14,Completed,Online,C0019,P0013,S004,R02,10,0.0,790.14,7901.4,6870.8,1030.6
O100404,2025-08-14,2025-08-16,Completed,Partner,C0010,P0001,S002,R06,2,0.1,822.95,1645.9,953.66,692.24
O100405,2025-08-14,2025-08-15,Completed,Inside Sales,C0017,P0013,S005,R05,2,0.15,671.62,1343.24,1374.16,-30.92
O100406,2025-08-14,2025-08-14,Completed,Field Sales,C0002,P0014,S002,R02,3,0.0,738.5,2215.5,1926.51,288.99
O100407,2025-08-14,2025-08-21,Completed,Field Sales,C0016,P0001,S004,R05,4,0.0,914.39,3657.56,1907.32,1750.24
O100408,2025-08-14,2025-08-21,Completed,Field Sales,C0002,P0007,S004,R02,3,0.0,90.63,271.89,236.43,35.46
O100409,2025-08-14,2025-08-18,Completed,Online,C0014,P0015,S003,R01,1,0.0,829.59,829.59,721.38,108.21
O100410,2025-08-15,2025-08-22,Completed,Inside Sales,C0014,P0007,S004,R01,2,0.05,86.1,172.2,157.62,14.58
O100411,2025-08-15,2025-08-19,Completed,Partner,C0007,P0004,S001,R06,1,0.1,665.37,665.37,642.87,22.5
O100412,2025-08-15,2025-08-18,Completed,Inside Sales,C0015,P0015,S002,R02,2,0.05,788.11,1576.22,1442.76,133.46
O100413,2025-08-15,2025-08-19,Completed,Field Sales,C0008,P0007,S002,R05,1,0.0,90.63,90.63,78.81,11.82
O100414,2025-08-15,2025-08-17,Completed,Field Sales,C0016,P0001,S005,R05,2,0.1,822.95,1645.9,953.66,692.24
O100415,2025-08-15,2025-08-15,Completed,Partner,C0006,P0012,S003,R05,2,0.15,287.25,574.5,587.72,-13.22
O100416,2025-08-15,2025-08-18,Completed,Inside Sales,C0012,P0014,S001,R06,3,0.0,738.5,2215.5,1926.51,288.99
O100417,2025-08-15,2025-08-17,Completed,Partner,C0011,P0014,S002,R02,4,0.1,664.65,2658.6,2568.68,89.92
O100418,2025-08-15,2025-08-19,Completed,Inside Sales,C0008,P0012,S003,R05,1,0.1,304.15,304.15,293.86,10.29
O100419,2025-08-15,2025-08-17,Completed,Inside Sales,C0004,P0011,S003,R04,1,0.0,810.85,810.85,705.09,105.76
O100420,2025-08-15,2025-08-15,Returned,Online,C0010,P0008,S001,R06,3,0.2,1041.21,-3123.62,-623.64,-2499.98
O100421,2025-08-16,2025-08-20,Completed,Field Sales,C0001,P0008,S002,R01,1,0.05,1236.43,1236.43,207.88,1028.55
O100422,2025-08-16,2025-08-19,Completed,Field Sales,C0018,P0011,S003,R03,1,0.15,689.22,689.22,705.09,-15.87
O100423,2025-08-16,2025-08-18,Completed,Partner,C0008,P0001,S001,R05,10,0.0,914.39,9143.9,4768.3,4375.6
O100424,2025-08-16,2025-08-19,Completed,Online,C0017,P0008,S003,R05,1,0.0,1301.51,1301.51,207.88,1093.63
